position,GSR_Reading,Time_Stamp
592,502.0,8_29_57_10982
593,502.0,8_29_57_10999
594,502.0,8_29_57_11015
595,501.0,8_29_57_11032
596,502.0,8_29_57_11048
597,503.0,8_29_57_11065
598,502.0,8_29_57_11082
599,502.0,8_29_57_11099
600,502.0,8_29_57_11115
601,502.0,8_29_57_11132
602,502.0,8_29_57_11149
603,501.0,8_29_57_11165
604,501.0,8_29_57_11182
605,503.0,8_29_57_11210
606,502.0,8_29_57_11227
607,502.0,8_29_57_11243
608,502.0,8_29_57_11260
609,501.0,8_29_57_11277
610,501.0,8_29_57_11294
611,502.0,8_29_57_11310
612,502.0,8_29_57_11327
613,503.0,8_29_57_11344
614,502.0,8_29_57_11360
615,502.0,8_29_57_11376
616,502.0,8_29_57_11393
617,501.0,8_29_57_11410
618,501.0,8_29_57_11426
619,502.0,8_29_57_11443
620,502.0,8_29_57_11460
621,503.0,8_29_57_11477
622,502.0,8_29_57_11493
623,502.0,8_29_57_11510
624,502.0,8_29_57_11527
625,501.0,8_29_57_11544
626,501.0,8_29_57_11560
627,501.0,8_29_57_11576
628,503.0,8_29_57_11593
629,502.0,8_29_57_11610
630,502.0,8_29_57_11627
631,502.0,8_29_57_11643
632,502.0,8_29_57_11660
633,501.0,8_29_57_11676
634,502.0,8_29_57_11693
635,502.0,8_29_57_11710
636,502.0,8_29_57_11727
637,502.0,8_29_57_11743
638,502.0,8_29_57_11760
639,503.0,8_29_57_11777
640,501.0,8_29_57_11793
641,501.0,8_29_57_11810
642,502.0,8_29_58_11827
643,502.0,8_29_58_11843
644,502.0,8_29_58_11860
645,502.0,8_29_58_11876
646,502.0,8_29_58_11893
647,503.0,8_29_58_11910
648,501.0,8_29_58_11927
649,501.0,8_29_58_11943
650,502.0,8_29_58_11960
651,503.0,8_29_58_11977
652,502.0,8_29_58_11993
653,502.0,8_29_58_12010
654,502.0,8_29_58_12026
655,502.0,8_29_58_12043
656,501.0,8_29_58_12060
657,502.0,8_29_58_12076
658,502.0,8_29_58_12093
659,502.0,8_29_58_12110
660,502.0,8_29_58_12126
661,502.0,8_29_58_12143
662,502.0,8_29_58_12160
663,502.0,8_29_58_12177
664,501.0,8_29_58_12194
665,501.0,8_29_58_12210
666,503.0,8_29_58_12227
667,502.0,8_29_58_12243
668,502.0,8_29_58_12260
669,502.0,8_29_58_12276
670,502.0,8_29_58_12293
671,501.0,8_29_58_12310
672,501.0,8_29_58_12327
673,502.0,8_29_58_12343
674,502.0,8_29_58_12360
675,502.0,8_29_58_12377
676,502.0,8_29_58_12394
677,502.0,8_29_58_12410
678,502.0,8_29_58_12427
679,502.0,8_29_58_12443
680,502.0,8_29_58_12460
681,501.0,8_29_58_12477
682,502.0,8_29_58_12494
683,502.0,8_29_58_12510
684,502.0,8_29_58_12526
685,502.0,8_29_58_12543
686,502.0,8_29_58_12560
687,501.0,8_29_58_12577
688,502.0,8_29_58_12594
689,502.0,8_29_58_12610
690,503.0,8_29_58_12626
691,502.0,8_29_58_12643
692,502.0,8_29_58_12660
693,502.0,8_29_58_12677
694,501.0,8_29_58_12694
695,501.0,8_29_58_12710
696,502.0,8_29_58_12727
697,502.0,8_29_58_12743
698,502.0,8_29_58_12760
699,502.0,8_29_58_12777
700,502.0,8_29_58_12794
701,502.0,8_29_58_12810
702,501.0,8_29_59_12827
703,501.0,8_29_59_12843
704,502.0,8_29_59_12860
705,503.0,8_29_59_12877
706,503.0,8_29_59_12894
707,502.0,8_29_59_12910
708,502.0,8_29_59_12927
709,502.0,8_29_59_12944
710,501.0,8_29_59_12960
711,502.0,8_29_59_12976
712,502.0,8_29_59_12993
713,503.0,8_29_59_13010
714,502.0,8_29_59_13027
715,502.0,8_29_59_13043
716,503.0,8_29_59_13060
717,502.0,8_29_59_13076
718,501.0,8_29_59_13093
719,501.0,8_29_59_13110
720,502.0,8_29_59_13127
721,502.0,8_29_59_13144
722,502.0,8_29_59_13160
723,502.0,8_29_59_13176
724,503.0,8_29_59_13193
725,502.0,8_29_59_13211
726,501.0,8_29_59_13226
727,502.0,8_29_59_13243
728,502.0,8_29_59_13260
729,503.0,8_29_59_13277
730,502.0,8_29_59_13294
731,502.0,8_29_59_13310
732,501.0,8_29_59_13326
733,501.0,8_29_59_13343
734,502.0,8_29_59_13360
735,502.0,8_29_59_13377
736,502.0,8_29_59_13394
737,502.0,8_29_59_13410
738,502.0,8_29_59_13427
739,502.0,8_29_59_13444
740,501.0,8_29_59_13460
741,502.0,8_29_59_13477
742,502.0,8_29_59_13493
743,503.0,8_29_59_13510
744,502.0,8_29_59_13527
745,502.0,8_29_59_13543
746,502.0,8_29_59_13560
747,502.0,8_29_59_13577
748,501.0,8_29_59_13594
749,501.0,8_29_59_13611
750,502.0,8_29_59_13626
751,503.0,8_29_59_13643
752,502.0,8_29_59_13660
753,502.0,8_29_59_13677
754,502.0,8_29_59_13693
755,502.0,8_29_59_13710
756,501.0,8_29_59_13727
757,501.0,8_29_59_13744
758,502.0,8_29_59_13760
759,502.0,8_29_59_13777
760,502.0,8_29_59_13794
761,502.0,8_29_59_13810
762,502.0,8_30_0_13827
763,502.0,8_30_0_13844
764,502.0,8_30_0_13860
765,501.0,8_30_0_13877
766,502.0,8_30_0_13894
767,502.0,8_30_0_13911
768,502.0,8_30_0_13926
769,502.0,8_30_0_13943
770,502.0,8_30_0_13960
771,501.0,8_30_0_13977
772,502.0,8_30_0_13994
773,502.0,8_30_0_14010
774,502.0,8_30_0_14027
775,502.0,8_30_0_14043
776,502.0,8_30_0_14060
777,502.0,8_30_0_14077
778,502.0,8_30_0_14094
779,501.0,8_30_0_14110
780,501.0,8_30_0_14127
781,502.0,8_30_0_14144
782,503.0,8_30_0_14160
783,502.0,8_30_0_14177
784,502.0,8_30_0_14194
785,502.0,8_30_0_14210
786,501.0,8_30_0_14227
787,501.0,8_30_0_14244
788,501.0,8_30_0_14260
789,502.0,8_30_0_14277
790,502.0,8_30_0_14293
791,502.0,8_30_0_14311
792,502.0,8_30_0_14326
793,502.0,8_30_0_14343
794,502.0,8_30_0_14361
795,501.0,8_30_0_14377
796,501.0,8_30_0_14393
797,502.0,8_30_0_14410
798,502.0,8_30_0_14426
799,502.0,8_30_0_14444
800,502.0,8_30_0_14460
801,502.0,8_30_0_14477
802,502.0,8_30_0_14493
803,501.0,8_30_0_14510
804,502.0,8_30_0_14527
805,503.0,8_30_0_14543
806,502.0,8_30_0_14560
807,502.0,8_30_0_14577
808,502.0,8_30_0_14593
809,501.0,8_30_0_14610
