position,GSR_Reading,Time_Stamp
570,503.0,11_38_14_24470
571,503.0,11_38_14_24520
572,503.0,11_38_14_24554
573,503.0,11_38_14_24604
574,503.0,11_38_14_24637
575,503.0,11_38_14_24687
576,503.0,11_38_14_24721
577,503.0,11_38_14_24771
578,502.0,11_38_14_24804
579,502.0,11_38_14_24837
580,502.0,11_38_14_24887
581,502.0,11_38_14_24920
582,502.0,11_38_14_24971
583,502.0,11_38_14_25004
584,502.0,11_38_14_25054
585,503.0,11_38_14_25087
586,503.0,11_38_14_25137
587,503.0,11_38_14_25170
588,502.0,11_38_14_25221
589,503.0,11_38_14_25254
590,503.0,11_38_14_25304
591,503.0,11_38_14_25337
592,503.0,11_38_14_25387
593,503.0,11_38_15_25420
594,502.0,11_38_15_25454
595,503.0,11_38_15_25504
596,502.0,11_38_15_25554
597,502.0,11_38_15_25587
598,502.0,11_38_15_25637
599,501.0,11_38_15_25671
600,502.0,11_38_15_25704
601,501.0,11_38_15_25754
602,502.0,11_38_15_25788
603,502.0,11_38_15_25837
604,502.0,11_38_15_25871
605,502.0,11_38_15_25921
606,503.0,11_38_15_25954
607,503.0,11_38_15_26004
608,503.0,11_38_15_26037
609,503.0,11_38_15_26087
610,503.0,11_38_15_26120
611,503.0,11_38_15_26154
612,502.0,11_38_15_26204
613,503.0,11_38_15_26237
614,502.0,11_38_15_26287
615,502.0,11_38_15_26321
616,502.0,11_38_15_26370
617,502.0,11_38_15_26404
618,502.0,11_38_16_26454
619,502.0,11_38_16_26487
620,502.0,11_38_16_26538
621,502.0,11_38_16_26571
622,502.0,11_38_16_26604
623,503.0,11_38_16_26654
624,503.0,11_38_16_26687
625,503.0,11_38_16_26737
626,503.0,11_38_16_26770
627,503.0,11_38_16_26821
628,503.0,11_38_16_26854
629,503.0,11_38_16_26904
630,503.0,11_38_16_26937
631,503.0,11_38_16_26987
632,502.0,11_38_16_27021
633,502.0,11_38_16_27070
634,502.0,11_38_16_27104
635,502.0,11_38_16_27154
636,502.0,11_38_16_27187
637,502.0,11_38_16_27237
638,502.0,11_38_16_27270
639,502.0,11_38_16_27304
640,503.0,11_38_16_27354
641,503.0,11_38_16_27387
642,502.0,11_38_17_27437
643,503.0,11_38_17_27470
644,503.0,11_38_17_27521
645,503.0,11_38_17_27553
646,502.0,11_38_17_27604
647,502.0,11_38_17_27637
648,503.0,11_38_17_27687
649,502.0,11_38_17_27721
650,502.0,11_38_17_27771
651,502.0,11_38_17_27804
652,502.0,11_38_17_27837
653,502.0,11_38_17_27887
654,502.0,11_38_17_27921
655,502.0,11_38_17_27970
656,502.0,11_38_17_28004
657,502.0,11_38_17_28054
658,502.0,11_38_17_28087
659,502.0,11_38_17_28137
660,502.0,11_38_17_28171
661,502.0,11_38_17_28221
662,503.0,11_38_17_28254
663,502.0,11_38_17_28304
664,502.0,11_38_17_28337
665,503.0,11_38_17_28370
666,502.0,11_38_18_28420
667,503.0,11_38_18_28454
668,502.0,11_38_18_28504
669,502.0,11_38_18_28537
670,502.0,11_38_18_28587
671,502.0,11_38_18_28620
672,502.0,11_38_18_28670
673,502.0,11_38_18_28704
674,502.0,11_38_18_28754
