X-Position,Current_Reading,Time_Stamp
930,503.0,22_41_47_39261
931,502.0,22_41_47_39294
932,501.0,22_41_47_39343
933,511.0,22_41_47_39376
934,507.0,22_41_47_39409
935,501.0,22_41_47_39461
936,500.0,22_41_47_39494
937,506.0,22_41_47_39543
938,501.0,22_41_47_39576
939,501.0,22_41_47_39627
940,509.0,22_41_47_39661
941,501.0,22_41_47_39695
942,501.0,22_41_47_39743
943,504.0,22_41_47_39778
944,513.0,22_41_47_39827
945,502.0,22_41_47_39861
946,509.0,22_41_47_39910
947,503.0,22_41_47_39943
948,509.0,22_41_47_39977
949,504.0,22_41_47_40027
950,506.0,22_41_47_40060
951,505.0,22_41_48_40110
952,504.0,22_41_48_40143
953,503.0,22_41_48_40178
954,503.0,22_41_48_40229
955,503.0,22_41_48_40263
956,504.0,22_41_48_40313
957,503.0,22_41_48_40345
958,503.0,22_41_48_40379
959,503.0,22_41_48_40429
960,504.0,22_41_48_40462
961,504.0,22_41_48_40512
962,503.0,22_41_48_40544
963,504.0,22_41_48_40596
964,503.0,22_41_48_40629
965,503.0,22_41_48_40663
966,503.0,22_41_48_40712
967,503.0,22_41_48_40745
968,501.0,22_41_48_40796
969,501.0,22_41_48_40829
970,501.0,22_41_48_40878
971,504.0,22_41_48_40911
972,500.0,22_41_48_40962
973,501.0,22_41_48_41011
974,505.0,22_41_48_41029
975,501.0,22_41_49_41078
976,501.0,22_41_49_41114
977,505.0,22_41_49_41148
978,501.0,22_41_49_41214
979,504.0,22_41_49_41232
980,506.0,22_41_49_41282
981,502.0,22_41_49_41316
982,502.0,22_41_49_41349
983,511.0,22_41_49_41417
984,502.0,22_41_49_41435
985,503.0,22_41_49_41485
986,503.0,22_41_49_41520
987,511.0,22_41_49_41553
988,503.0,22_41_49_41604
989,503.0,22_41_49_41637
990,505.0,22_41_49_41671
991,510.0,22_41_49_41721
992,504.0,22_41_49_41753
993,503.0,22_41_49_41804
994,506.0,22_41_49_41837
995,504.0,22_41_49_41886
996,504.0,22_41_49_41920
997,504.0,22_41_49_41954
998,504.0,22_41_49_42004
999,503.0,22_41_49_42038
1000,503.0,22_41_50_42086
1001,504.0,22_41_50_42121
1002,504.0,22_41_50_42170
1003,502.0,22_41_50_42219
1004,502.0,22_41_50_42254
1005,501.0,22_41_50_42288
1006,501.0,22_41_50_42322
1007,501.0,22_41_50_42373
1008,501.0,22_41_50_42406
1009,501.0,22_41_50_42456
1010,509.0,22_41_50_42488
1011,501.0,22_41_50_42522
1012,501.0,22_41_50_42573
1013,501.0,22_41_50_42607
1014,503.0,22_41_50_42655
1015,503.0,22_41_50_42691
1016,502.0,22_41_50_42724
1017,504.0,22_41_50_42775
1018,513.0,22_41_50_42808
1019,503.0,22_41_50_42858
1020,502.0,22_41_50_42894
1021,502.0,22_41_50_42927
1022,503.0,22_41_50_42978
1023,504.0,22_41_50_43028
1024,503.0,22_41_51_43063
1025,504.0,22_41_51_43095
1026,512.0,22_41_51_43131
1027,504.0,22_41_51_43180
1028,514.0,22_41_51_43229
1029,505.0,22_41_51_43247
1030,504.0,22_41_51_43296
1031,504.0,22_41_51_43330
1032,504.0,22_41_51_43381
1033,503.0,22_41_51_43430
1034,504.0,22_41_51_43448
1035,503.0,22_41_51_43498
1036,507.0,22_41_51_43533
1037,506.0,22_41_51_43600
1038,503.0,22_41_51_43617
1039,502.0,22_41_51_43667
1040,506.0,22_41_51_43703
1041,501.0,22_41_51_43737
1042,501.0,22_41_51_43789
1043,505.0,22_41_51_43822
1044,501.0,22_41_51_43855
1045,502.0,22_41_51_43904
1046,502.0,22_41_51_43937
1047,501.0,22_41_51_43989
1048,501.0,22_41_51_44022
1049,501.0,22_41_52_44071
1050,505.0,22_41_52_44106
1051,502.0,22_41_52_44138
1052,502.0,22_41_52_44189
1053,510.0,22_41_52_44223
1054,503.0,22_41_52_44271
1055,502.0,22_41_52_44306
1056,502.0,22_41_52_44339
1057,502.0,22_41_52_44391
1058,513.0,22_41_52_44423
1059,506.0,22_41_52_44473
1060,510.0,22_41_52_44506
1061,506.0,22_41_52_44557
1062,509.0,22_41_52_44590
1063,506.0,22_41_52_44623
1064,509.0,22_41_52_44673
1065,504.0,22_41_52_44706
1066,504.0,22_41_52_44755
1067,503.0,22_41_52_44788
1068,503.0,22_41_52_44838
1069,503.0,22_41_52_44873
1070,503.0,22_41_52_44907
1071,510.0,22_41_52_44959
1072,508.0,22_41_52_44992
1073,503.0,22_41_52_45025
1074,503.0,22_41_53_45075
1075,505.0,22_41_53_45108
1076,502.0,22_41_53_45159
1077,501.0,22_41_53_45192
1078,510.0,22_41_53_45242
1079,502.0,22_41_53_45276
1080,501.0,22_41_53_45327
1081,500.0,22_41_53_45360
1082,500.0,22_41_53_45393
1083,500.0,22_41_53_45442
1084,501.0,22_41_53_45475
1085,509.0,22_41_53_45525
1086,503.0,22_41_53_45559
1087,503.0,22_41_53_45592
1088,501.0,22_41_53_45642
1089,503.0,22_41_53_45675
1090,502.0,22_41_53_45741
1091,502.0,22_41_53_45759
1092,503.0,22_41_53_45808
1093,503.0,22_41_53_45843
1094,503.0,22_41_53_45876
1095,503.0,22_41_53_45943
1096,505.0,22_41_53_45961
1097,509.0,22_41_53_46011
1098,511.0,22_41_53_46047
1099,504.0,22_41_54_46080
1100,504.0,22_41_54_46131
1101,504.0,22_41_54_46164
1102,508.0,22_41_54_46198
1103,504.0,22_41_54_46248
1104,504.0,22_41_54_46281
1105,503.0,22_41_54_46331
1106,504.0,22_41_54_46364
1107,503.0,22_41_54_46413
1108,503.0,22_41_54_46447
1109,503.0,22_41_54_46497
1110,504.0,22_41_54_46546
1111,505.0,22_41_54_46564
1112,504.0,22_41_54_46613
1113,502.0,22_41_54_46650
1114,501.0,22_41_54_46700
1115,510.0,22_41_54_46734
1116,501.0,22_41_54_46767
1117,502.0,22_41_54_46819
1118,503.0,22_41_54_46852
1119,501.0,22_41_54_46904
1120,502.0,22_41_54_46937
1121,504.0,22_41_54_46969
1122,501.0,22_41_54_47018
1123,501.0,22_41_54_47052
1124,501.0,22_41_55_47102
1125,501.0,22_41_55_47136
1126,502.0,22_41_55_47169
1127,502.0,22_41_55_47219
1128,502.0,22_41_55_47252
1129,502.0,22_41_55_47302
1130,502.0,22_41_55_47335
1131,502.0,22_41_55_47385
1132,503.0,22_41_55_47417
1133,503.0,22_41_55_47451
1134,503.0,22_41_55_47502
1135,503.0,22_41_55_47535
1136,503.0,22_41_55_47583
1137,503.0,22_41_55_47617
1138,503.0,22_41_55_47667
1139,504.0,22_41_55_47701
1140,503.0,22_41_55_47735
1141,503.0,22_41_55_47783
1142,504.0,22_41_55_47818
1143,512.0,22_41_55_47867
1144,514.0,22_41_55_47901
1145,505.0,22_41_55_47934
1146,505.0,22_41_55_47983
1147,504.0,22_41_55_48017
1148,503.0,22_41_56_48068
1149,503.0,22_41_56_48101
1150,505.0,22_41_56_48150
1151,501.0,22_41_56_48183
1152,508.0,22_41_56_48235
1153,511.0,22_41_56_48268
1154,502.0,22_41_56_48301
1155,509.0,22_41_56_48350
1156,505.0,22_41_56_48383
1157,501.0,22_41_56_48434
1158,501.0,22_41_56_48467
1159,510.0,22_41_56_48516
1160,512.0,22_41_56_48551
1161,501.0,22_41_56_48584
1162,501.0,22_41_56_48651
1163,502.0,22_41_56_48668
1164,512.0,22_41_56_48719
1165,502.0,22_41_56_48754
1166,502.0,22_41_56_48787
1167,507.0,22_41_56_48839
1168,503.0,22_41_56_48872
1169,503.0,22_41_56_48906
1170,504.0,22_41_56_48955
1171,504.0,22_41_56_48989
1172,504.0,22_41_56_49039
1173,503.0,22_41_57_49073
1174,504.0,22_41_57_49107
1175,503.0,22_41_57_49157
1176,503.0,22_41_57_49189
1177,503.0,22_41_57_49241
1178,503.0,22_41_57_49274
1179,506.0,22_41_57_49323
1180,509.0,22_41_57_49357
1181,505.0,22_41_57_49389
1182,503.0,22_41_57_49440
1183,505.0,22_41_57_49473
1184,504.0,22_41_57_49522
1185,503.0,22_41_57_49556
1186,503.0,22_41_57_49606
1187,502.0,22_41_57_49641
1188,502.0,22_41_57_49673
1189,505.0,22_41_57_49723
1190,501.0,22_41_57_49755
1191,501.0,22_41_57_49806
1192,501.0,22_41_57_49839
1193,502.0,22_41_57_49888
1194,503.0,22_41_57_49922
1195,501.0,22_41_57_49972
1196,511.0,22_41_57_50021
1197,501.0,22_41_57_50038
1198,501.0,22_41_58_50088
1199,501.0,22_41_58_50123
1200,505.0,22_41_58_50174
1201,512.0,22_41_58_50207
1202,504.0,22_41_58_50255
1203,502.0,22_41_58_50291
1204,505.0,22_41_58_50325
1205,510.0,22_41_58_50375
1206,505.0,22_41_58_50409
1207,508.0,22_41_58_50457
1208,510.0,22_41_58_50493
1209,503.0,22_41_58_50526
1210,503.0,22_41_58_50577
1211,504.0,22_41_58_50610
1212,503.0,22_41_58_50659
1213,512.0,22_41_58_50695
1214,512.0,22_41_58_50728
1215,504.0,22_41_58_50779
1216,504.0,22_41_58_50812
1217,512.0,22_41_58_50845
1218,508.0,22_41_58_50895
1219,510.0,22_41_58_50930
1220,505.0,22_41_58_50981
1221,504.0,22_41_58_51030
1222,503.0,22_41_58_51047
1223,503.0,22_41_59_51098
1224,502.0,22_41_59_51133
1225,502.0,22_41_59_51184
1226,502.0,22_41_59_51233
1227,501.0,22_41_59_51251
1228,501.0,22_41_59_51299
1229,501.0,22_41_59_51333
1230,502.0,22_41_59_51385
1231,501.0,22_41_59_51435
1232,500.0,22_41_59_51452
1233,506.0,22_41_59_51501
1234,501.0,22_41_59_51534
1235,501.0,22_41_59_51585
1236,501.0,22_41_59_51634
1237,502.0,22_41_59_51667
1238,502.0,22_41_59_51701
1239,502.0,22_41_59_51734
1240,510.0,22_41_59_51785
1241,505.0,22_41_59_51818
1242,511.0,22_41_59_51868
1243,502.0,22_41_59_51902
1244,503.0,22_41_59_51952
1245,503.0,22_41_59_51985
1246,513.0,22_41_59_52034
1247,513.0,22_42_0_52066
1248,504.0,22_42_0_52098
1249,503.0,22_42_0_52149
1250,504.0,22_42_0_52182
1251,503.0,22_42_0_52231
1252,503.0,22_42_0_52265
1253,503.0,22_42_0_52315
1254,503.0,22_42_0_52348
1255,503.0,22_42_0_52381
1256,503.0,22_42_0_52430
1257,503.0,22_42_0_52464
1258,503.0,22_42_0_52514
1259,503.0,22_42_0_52547
1260,508.0,22_42_0_52596
1261,503.0,22_42_0_52629
1262,502.0,22_42_0_52664
1263,502.0,22_42_0_52714
1264,501.0,22_42_0_52748
1265,501.0,22_42_0_52796
1266,502.0,22_42_0_52830
1267,501.0,22_42_0_52880
1268,500.0,22_42_0_52914
1269,511.0,22_42_0_52947
1270,507.0,22_42_0_52996
1271,501.0,22_42_0_53029
1272,501.0,22_42_1_53080
1273,502.0,22_42_1_53113
1274,502.0,22_42_1_53162
1275,503.0,22_42_1_53196
1276,502.0,22_42_1_53246
1277,502.0,22_42_1_53278
1278,503.0,22_42_1_53310
1279,502.0,22_42_1_53361
1280,502.0,22_42_1_53394
1281,503.0,22_42_1_53443
1282,502.0,22_42_1_53477
1283,503.0,22_42_1_53526
1284,503.0,22_42_1_53558
1285,503.0,22_42_1_53592
1286,513.0,22_42_1_53642
1287,507.0,22_42_1_53674
1288,513.0,22_42_1_53724
1289,505.0,22_42_1_53757
1290,504.0,22_42_1_53808
1291,509.0,22_42_1_53840
1292,504.0,22_42_1_53873
1293,503.0,22_42_1_53922
1294,504.0,22_42_1_53956
1295,503.0,22_42_1_54023
1296,514.0,22_42_1_54039
1297,510.0,22_42_2_54089
1298,503.0,22_42_2_54121
1299,502.0,22_42_2_54171
1300,503.0,22_42_2_54202
1301,502.0,22_42_2_54253
1302,502.0,22_42_2_54286
1303,501.0,22_42_2_54335
1304,501.0,22_42_2_54368
1305,502.0,22_42_2_54402
1306,501.0,22_42_2_54452
1307,503.0,22_42_2_54486
1308,500.0,22_42_2_54534
1309,501.0,22_42_2_54568
1310,501.0,22_42_2_54618
1311,504.0,22_42_2_54652
1312,501.0,22_42_2_54685
1313,501.0,22_42_2_54734
1314,502.0,22_42_2_54768
1315,502.0,22_42_2_54819
1316,502.0,22_42_2_54852
1317,512.0,22_42_2_54902
1318,503.0,22_42_2_54934
1319,505.0,22_42_2_54967
1320,506.0,22_42_2_55018
1321,504.0,22_42_2_55051
1322,503.0,22_42_3_55101
1323,510.0,22_42_3_55133
1324,508.0,22_42_3_55184
1325,504.0,22_42_3_55217
1326,504.0,22_42_3_55250
1327,503.0,22_42_3_55300
1328,504.0,22_42_3_55332
1329,503.0,22_42_3_55383
1330,504.0,22_42_3_55416
1331,504.0,22_42_3_55449
1332,503.0,22_42_3_55498
1333,503.0,22_42_3_55531
1334,503.0,22_42_3_55580
1335,512.0,22_42_3_55627
1336,505.0,22_42_3_55660
1337,502.0,22_42_3_55693
1338,502.0,22_42_3_55744
1339,505.0,22_42_3_55777
1340,502.0,22_42_3_55827
1341,501.0,22_42_3_55860
1342,512.0,22_42_3_55911
1343,507.0,22_42_3_55944
1344,501.0,22_42_3_55978
1345,502.0,22_42_3_56026
1346,504.0,22_42_3_56060
1347,501.0,22_42_4_56111
1348,502.0,22_42_4_56145
1349,501.0,22_42_4_56178
1350,502.0,22_42_4_56227
1351,501.0,22_42_4_56263
1352,503.0,22_42_4_56314
1353,502.0,22_42_4_56347
1354,502.0,22_42_4_56397
1355,502.0,22_42_4_56429
1356,508.0,22_42_4_56463
1357,502.0,22_42_4_56514
1358,504.0,22_42_4_56547
1359,506.0,22_42_4_56597
1360,509.0,22_42_4_56629
1361,503.0,22_42_4_56663
1362,503.0,22_42_4_56714
1363,505.0,22_42_4_56747
1364,506.0,22_42_4_56795
1365,505.0,22_42_4_56829
1366,504.0,22_42_4_56880
1367,505.0,22_42_4_56929
1368,510.0,22_42_4_56947
1369,504.0,22_42_4_56995
1370,508.0,22_42_4_57030
1371,504.0,22_42_5_57079
1372,504.0,22_42_5_57113
1373,503.0,22_42_5_57161
1374,503.0,22_42_5_57194
1375,503.0,22_42_5_57243
1376,502.0,22_42_5_57277
1377,509.0,22_42_5_57310
1378,502.0,22_42_5_57359
1379,501.0,22_42_5_57393
1380,512.0,22_42_5_57443
1381,500.0,22_42_5_57476
1382,501.0,22_42_5_57525
1383,501.0,22_42_5_57558
1384,504.0,22_42_5_57609
1385,500.0,22_42_5_57642
1386,501.0,22_42_5_57675
1387,510.0,22_42_5_57725
1388,505.0,22_42_5_57757
1389,502.0,22_42_5_57808
1390,502.0,22_42_5_57841
1391,503.0,22_42_5_57890
1392,507.0,22_42_5_57924
1393,503.0,22_42_5_57974
1394,505.0,22_42_5_58007
1395,512.0,22_42_5_58040
1396,503.0,22_42_6_58089
1397,503.0,22_42_6_58123
1398,505.0,22_42_6_58172
1399,503.0,22_42_6_58204
1400,504.0,22_42_6_58253
1401,509.0,22_42_6_58285
1402,504.0,22_42_6_58335
1403,505.0,22_42_6_58368
1404,503.0,22_42_6_58400
1405,506.0,22_42_6_58450
1406,504.0,22_42_6_58483
1407,505.0,22_42_6_58534
1408,507.0,22_42_6_58567
1409,504.0,22_42_6_58601
1410,513.0,22_42_6_58650
1411,509.0,22_42_6_58684
1412,503.0,22_42_6_58734
1413,503.0,22_42_6_58768
1414,507.0,22_42_6_58816
1415,502.0,22_42_6_58851
1416,501.0,22_42_6_58901
1417,502.0,22_42_6_58935
1418,502.0,22_42_6_58968
1419,502.0,22_42_6_59017
1420,501.0,22_42_6_59050
1421,501.0,22_42_7_59101
1422,501.0,22_42_7_59134
1423,509.0,22_42_7_59183
1424,501.0,22_42_7_59218
1425,501.0,22_42_7_59251
1426,501.0,22_42_7_59318
1427,502.0,22_42_7_59336
1428,505.0,22_42_7_59386
1429,502.0,22_42_7_59422
1430,502.0,22_42_7_59455
1431,502.0,22_42_7_59506
1432,503.0,22_42_7_59556
1433,503.0,22_42_7_59572
1434,505.0,22_42_7_59622
1435,503.0,22_42_7_59657
1436,503.0,22_42_7_59708
1437,503.0,22_42_7_59757
1438,503.0,22_42_7_59775
1439,503.0,22_42_7_59823
1440,503.0,22_42_7_59858
1441,503.0,22_42_7_59926
1442,504.0,22_42_7_59944
1443,506.0,22_42_7_59993
1444,513.0,22_42_7_60028
1445,503.0,22_42_8_60063
1446,504.0,22_42_8_60129
1447,505.0,22_42_8_60147
1448,510.0,22_42_8_60179
1449,505.0,22_42_8_60228
1450,503.0,22_42_8_60259
1451,510.0,22_42_8_60310
1452,503.0,22_42_8_60343
1453,502.0,22_42_8_60392
1454,512.0,22_42_8_60425
1455,503.0,22_42_8_60476
1456,501.0,22_42_8_60509
1457,501.0,22_42_8_60542
1458,506.0,22_42_8_60591
1459,510.0,22_42_8_60624
1460,502.0,22_42_8_60675
1461,502.0,22_42_8_60708
1462,501.0,22_42_8_60757
1463,501.0,22_42_8_60791
1464,501.0,22_42_8_60842
1465,512.0,22_42_8_60875
1466,509.0,22_42_8_60908
1467,504.0,22_42_8_60957
1468,502.0,22_42_8_60991
1469,502.0,22_42_8_61042
1470,503.0,22_42_9_61075
1471,502.0,22_42_9_61109
1472,503.0,22_42_9_61157
1473,502.0,22_42_9_61192
1474,503.0,22_42_9_61242
1475,503.0,22_42_9_61276
1476,503.0,22_42_9_61323
1477,511.0,22_42_9_61356
1478,504.0,22_42_9_61404
1479,511.0,22_42_9_61437
1480,503.0,22_42_9_61471
1481,503.0,22_42_9_61522
1482,504.0,22_42_9_61555
1483,514.0,22_42_9_61605
1484,503.0,22_42_9_61637
1485,512.0,22_42_9_61688
1486,505.0,22_42_9_61735
1487,508.0,22_42_9_61753
1488,504.0,22_42_9_61803
1489,504.0,22_42_9_61838
1490,502.0,22_42_9_61905
1491,502.0,22_42_9_61922
1492,505.0,22_42_9_61972
1493,502.0,22_42_9_62004
1494,501.0,22_42_9_62038
1495,502.0,22_42_10_62107
1496,501.0,22_42_10_62123
1497,500.0,22_42_10_62173
1498,506.0,22_42_10_62209
1499,501.0,22_42_10_62244
1500,501.0,22_42_10_62311
1501,502.0,22_42_10_62328
1502,502.0,22_42_10_62378
1503,506.0,22_42_10_62413
1504,512.0,22_42_10_62449
1505,502.0,22_42_10_62515
1506,510.0,22_42_10_62532
1507,502.0,22_42_10_62581
1508,505.0,22_42_10_62598
1509,504.0,22_42_10_62648
1510,511.0,22_42_10_62715
1511,504.0,22_42_10_62732
1512,503.0,22_42_10_62784
1513,503.0,22_42_10_62818
1514,504.0,22_42_10_62852
1515,505.0,22_42_10_62886
1516,503.0,22_42_10_62954
1517,504.0,22_42_10_62971
1518,508.0,22_42_10_63021
1519,504.0,22_42_10_63055
1520,508.0,22_42_11_63088
1521,504.0,22_42_11_63158
1522,504.0,22_42_11_63175
1523,504.0,22_42_11_63225
1524,503.0,22_42_11_63261
1525,503.0,22_42_11_63295
1526,503.0,22_42_11_63345
1527,503.0,22_42_11_63379
1528,505.0,22_42_11_63412
1529,502.0,22_42_11_63462
1530,502.0,22_42_11_63494
1531,502.0,22_42_11_63546
1532,502.0,22_42_11_63579
1533,505.0,22_42_11_63628
1534,501.0,22_42_11_63661
1535,501.0,22_42_11_63694
1536,505.0,22_42_11_63745
1537,508.0,22_42_11_63778
1538,500.0,22_42_11_63827
1539,501.0,22_42_11_63863
1540,501.0,22_42_11_63914
1541,512.0,22_42_11_63947
1542,501.0,22_42_11_63980
1543,502.0,22_42_11_64029
1544,503.0,22_42_12_64065
1545,502.0,22_42_12_64098
1546,504.0,22_42_12_64149
1547,503.0,22_42_12_64182
1548,504.0,22_42_12_64231
1549,513.0,22_42_12_64265
1550,506.0,22_42_12_64315
1551,504.0,22_42_12_64348
1552,504.0,22_42_12_64382
1553,503.0,22_42_12_64430
1554,507.0,22_42_12_64467
1555,509.0,22_42_12_64517
1556,513.0,22_42_12_64551
1557,503.0,22_42_12_64584
1558,504.0,22_42_12_64633
1559,504.0,22_42_12_64668
1560,503.0,22_42_12_64718
1561,504.0,22_42_12_64751
1562,509.0,22_42_12_64784
1563,504.0,22_42_12_64833
1564,507.0,22_42_12_64867
1565,503.0,22_42_12_64917
1566,503.0,22_42_12_64966
1567,502.0,22_42_12_65001
1568,502.0,22_42_12_65034
1569,502.0,22_42_13_65070
1570,512.0,22_42_13_65121
1571,502.0,22_42_13_65154
1572,502.0,22_42_13_65213
1573,500.0,22_42_13_65231
1574,502.0,22_42_13_65279
1575,500.0,22_42_13_65313
1576,501.0,22_42_13_65363
1577,509.0,22_42_13_65397
1578,512.0,22_42_13_65445
1579,501.0,22_42_13_65480
1580,502.0,22_42_13_65529
1581,502.0,22_42_13_65563
1582,502.0,22_42_13_65596
1583,503.0,22_42_13_65645
1584,504.0,22_42_13_65679
1585,512.0,22_42_13_65729
1586,504.0,22_42_13_65762
1587,503.0,22_42_13_65795
1588,503.0,22_42_13_65844
1589,504.0,22_42_13_65878
1590,504.0,22_42_13_65928
1591,503.0,22_42_13_65961
1592,504.0,22_42_13_66011
1593,503.0,22_42_13_66043
1594,504.0,22_42_14_66077
1595,509.0,22_42_14_66128
1596,513.0,22_42_14_66161
1597,512.0,22_42_14_66211
1598,503.0,22_42_14_66243
1599,503.0,22_42_14_66294
1600,512.0,22_42_14_66327
1601,505.0,22_42_14_66360
1602,503.0,22_42_14_66409
1603,504.0,22_42_14_66442
1604,504.0,22_42_14_66491
1605,502.0,22_42_14_66524
1606,501.0,22_42_14_66572
1607,503.0,22_42_14_66605
1608,502.0,22_42_14_66656
1609,501.0,22_42_14_66688
1610,502.0,22_42_14_66738
1611,503.0,22_42_14_66770
1612,501.0,22_42_14_66821
1613,500.0,22_42_14_66869
1614,503.0,22_42_14_66905
1615,501.0,22_42_14_66938
1616,502.0,22_42_14_66973
1617,502.0,22_42_14_67039
1618,502.0,22_42_14_67056
1619,502.0,22_42_15_67105
1620,511.0,22_42_15_67138
1621,503.0,22_42_15_67172
1622,503.0,22_42_15_67222
1623,504.0,22_42_15_67255
1624,503.0,22_42_15_67304
1625,504.0,22_42_15_67336
1626,503.0,22_42_15_67386
1627,503.0,22_42_15_67419
1628,504.0,22_42_15_67452
1629,503.0,22_42_15_67501
1630,504.0,22_42_15_67535
1631,504.0,22_42_15_67585
1632,504.0,22_42_15_67618
1633,503.0,22_42_15_67668
1634,503.0,22_42_15_67700
1635,503.0,22_42_15_67734
1636,503.0,22_42_15_67784
1637,504.0,22_42_15_67817
1638,503.0,22_42_15_67866
1639,503.0,22_42_15_67899
1640,511.0,22_42_15_67950
1641,506.0,22_42_15_67983
1642,502.0,22_42_15_68032
1643,502.0,22_42_16_68065
1644,501.0,22_42_16_68098
1645,501.0,22_42_16_68149
1646,501.0,22_42_16_68180
1647,506.0,22_42_16_68231
1648,502.0,22_42_16_68264
1649,500.0,22_42_16_68314
1650,502.0,22_42_16_68346
1651,501.0,22_42_16_68397
1652,501.0,22_42_16_68430
1653,502.0,22_42_16_68464
1654,502.0,22_42_16_68513
1655,503.0,22_42_16_68546
1656,502.0,22_42_16_68595
1657,503.0,22_42_16_68629
1658,502.0,22_42_16_68676
1659,502.0,22_42_16_68711
1660,503.0,22_42_16_68760
1661,502.0,22_42_16_68794
1662,503.0,22_42_16_68827
1663,503.0,22_42_16_68876
1664,503.0,22_42_16_68911
1665,505.0,22_42_16_68961
1666,507.0,22_42_16_68994
1667,504.0,22_42_16_69027
1668,504.0,22_42_17_69076
1669,506.0,22_42_17_69110
1670,506.0,22_42_17_69160
1671,504.0,22_42_17_69209
1672,503.0,22_42_17_69244
1673,503.0,22_42_17_69277
1674,504.0,22_42_17_69312
1675,503.0,22_42_17_69361
1676,504.0,22_42_17_69393
1677,503.0,22_42_17_69446
1678,504.0,22_42_17_69479
1679,502.0,22_42_17_69512
1680,510.0,22_42_17_69560
1681,501.0,22_42_17_69596
1682,501.0,22_42_17_69647
1683,506.0,22_42_17_69680
1684,501.0,22_42_17_69730
1685,501.0,22_42_17_69762
1686,510.0,22_42_17_69797
1687,512.0,22_42_17_69847
1688,501.0,22_42_17_69881
1689,501.0,22_42_17_69930
1690,502.0,22_42_17_69964
1691,506.0,22_42_17_70014
1692,504.0,22_42_17_70048
1693,510.0,22_42_18_70081
1694,511.0,22_42_18_70131
1695,502.0,22_42_18_70163
1696,503.0,22_42_18_70229
1697,503.0,22_42_18_70247
1698,504.0,22_42_18_70297
1699,503.0,22_42_18_70333
1700,503.0,22_42_18_70366
1701,503.0,22_42_18_70417
1702,504.0,22_42_18_70465
1703,503.0,22_42_18_70482
1704,514.0,22_42_18_70531
1705,508.0,22_42_18_70569
1706,505.0,22_42_18_70620
1707,503.0,22_42_18_70669
1708,503.0,22_42_18_70686
1709,503.0,22_42_18_70735
1710,503.0,22_42_18_70770
1711,503.0,22_42_18_70804
1712,505.0,22_42_18_70870
1713,506.0,22_42_18_70888
1714,503.0,22_42_18_70937
1715,503.0,22_42_18_70971
1716,503.0,22_42_18_71021
1717,502.0,22_42_19_71070
1718,502.0,22_42_19_71104
1719,501.0,22_42_19_71137
1720,501.0,22_42_19_71174
1721,501.0,22_42_19_71241
1722,501.0,22_42_19_71258
1723,512.0,22_42_19_71307
1724,501.0,22_42_19_71343
1725,501.0,22_42_19_71376
1726,501.0,22_42_19_71429
1727,501.0,22_42_19_71462
1728,502.0,22_42_19_71495
1729,503.0,22_42_19_71545
1730,502.0,22_42_19_71577
1731,502.0,22_42_19_71629
1732,502.0,22_42_19_71677
1733,502.0,22_42_19_71713
1734,502.0,22_42_19_71746
1735,503.0,22_42_19_71780
1736,503.0,22_42_19_71830
1737,503.0,22_42_19_71863
1738,503.0,22_42_19_71897
1739,503.0,22_42_19_71945
1740,503.0,22_42_19_71981
1741,503.0,22_42_19_72048
1742,505.0,22_42_20_72065
1743,508.0,22_42_20_72114
1744,504.0,22_42_20_72151
1745,504.0,22_42_20_72183
1746,505.0,22_42_20_72251
1747,504.0,22_42_20_72269
1748,504.0,22_42_20_72319
1749,504.0,22_42_20_72355
1750,503.0,22_42_20_72388
1751,503.0,22_42_20_72422
1752,508.0,22_42_20_72473
1753,503.0,22_42_20_72522
1754,504.0,22_42_20_72558
1755,503.0,22_42_20_72591
1756,502.0,22_42_20_72625
1757,501.0,22_42_20_72675
1758,501.0,22_42_20_72724
1759,503.0,22_42_20_72760
1760,500.0,22_42_20_72793
1761,501.0,22_42_20_72828
1762,501.0,22_42_20_72878
1763,501.0,22_42_20_72913
1764,501.0,22_42_20_72960
1765,501.0,22_42_20_72995
1766,501.0,22_42_20_73044
1767,502.0,22_42_21_73078
1768,502.0,22_42_21_73111
1769,502.0,22_42_21_73160
1770,502.0,22_42_21_73194
1771,502.0,22_42_21_73244
1772,512.0,22_42_21_73292
1773,502.0,22_42_21_73331
1774,503.0,22_42_21_73363
1775,505.0,22_42_21_73397
1776,513.0,22_42_21_73448
1777,505.0,22_42_21_73481
1778,503.0,22_42_21_73514
1779,504.0,22_42_21_73563
1780,511.0,22_42_21_73597
1781,503.0,22_42_21_73648
1782,511.0,22_42_21_73681
1783,504.0,22_42_21_73714
1784,512.0,22_42_21_73763
1785,504.0,22_42_21_73797
1786,508.0,22_42_21_73864
1787,503.0,22_42_21_73881
1788,505.0,22_42_21_73931
1789,504.0,22_42_21_73965
1790,503.0,22_42_21_74000
1791,502.0,22_42_22_74067
1792,505.0,22_42_22_74085
1793,504.0,22_42_22_74137
1794,501.0,22_42_22_74174
1795,501.0,22_42_22_74207
1796,511.0,22_42_22_74241
1797,501.0,22_42_22_74292
1798,500.0,22_42_22_74325
1799,503.0,22_42_22_74374
1800,501.0,22_42_22_74407
1801,502.0,22_42_22_74458
1802,502.0,22_42_22_74491
1803,502.0,22_42_22_74540
1804,504.0,22_42_22_74577
1805,502.0,22_42_22_74610
1806,504.0,22_42_22_74661
1807,507.0,22_42_22_74711
